order_id,customer_id,order_date,delivery_date,status,total_amount,shipping_cost,payment_method
ORD_001052,CUST_00243,2023-12-02 00:17:19,2023-12-10,delivered,448.92,0.0,gift_card
ORD_001053,CUST_00641,2023-10-15 13:33:34,,cancelled,381.36,0.0,debit_card
ORD_001054,CUST_00218,2023-10-11 03:02:35,2023-10-18,delivered,1100.84,0.0,credit_card
ORD_001055,CUST_00743,2024-11-30 02:12:04,2024-12-03,delivered,787.8,0.0,debit_card
ORD_001056,CUST_00247,2024-12-19 20:40:44,2024-12-28,delivered,1650.26,0.0,credit_card
ORD_001057,CUST_00226,2024-12-28 17:29:42,2025-01-06,delivered,637.11,0.0,gift_card
ORD_001058,CUST_00916,2023-07-02 07:14:00,2023-07-05,delivered,380.2,0.0,debit_card
ORD_001059,CUST_00994,2023-09-06 16:06:59,,returned,476.13,0.0,credit_card
ORD_001060,CUST_00101,2024-02-24 17:12:37,,delivered,1494.66,0.0,paypal
ORD_001061,CUST_00805,2023-10-05 08:20:42,2023-10-13,delivered,392.37,0.0,credit_card
ORD_001062,CUST_00601,2023-03-01 20:08:16,,returned,1375.64,0.0,credit_card
ORD_001063,CUST_00416,2024-06-22 10:10:01,,cancelled,723.98,0.0,credit_card
ORD_001064,CUST_00598,2023-04-15 11:07:39,2023-04-20,delivered,2739.09,0.0,gift_card
ORD_001065,CUST_00149,2023-09-07 20:13:28,2023-09-15,delivered,872.72,0.0,paypal
ORD_001066,CUST_00963,2024-10-29 22:31:51,2024-11-06,delivered,1782.18,0.0,debit_card
ORD_001067,CUST_00433,2024-10-04 16:44:47,,cancelled,732.86,0.0,debit_card
ORD_001068,CUST_00057,2024-06-29 14:20:02,2024-07-04,delivered,844.41,0.0,debit_card
ORD_001069,CUST_00796,2023-07-11 18:27:46,2023-07-13,delivered,371.37,0.0,debit_card
ORD_001070,CUST_00161,2024-09-09 22:15:31,2024-09-12,delivered,872.13,0.0,gift_card
ORD_001071,CUST_00490,2024-02-23 02:10:52,2024-03-01,delivered,2052.33,0.0,paypal
ORD_001072,CUST_00811,2024-03-25 16:34:05,2024-04-04,delivered,610.64,0.0,paypal
ORD_001073,CUST_00846,2023-04-11 00:20:51,2023-04-19,delivered,224.46,0.0,debit_card
ORD_001074,CUST_00152,2023-03-17 01:09:12,2023-03-22,delivered,1688.43,0.0,credit_card
ORD_001075,CUST_00776,2024-12-13 15:03:23,2024-12-19,delivered,448.92,0.0,gift_card
ORD_001076,CUST_00910,2024-09-01 02:53:39,2024-09-06,delivered,875.42,0.0,credit_card
ORD_001077,CUST_00776,2024-01-30 03:37:30,,cancelled,104.91,19.85,credit_card
ORD_001078,CUST_00786,2024-07-04 04:40:26,2024-07-08,delivered,1452.12,0.0,paypal
ORD_001079,CUST_00544,2024-01-05 12:23:37,2024-01-14,delivered,2341.65,0.0,debit_card
ORD_001080,CUST_00858,2024-02-20 19:49:55,2024-03-01,delivered,1316.29,0.0,gift_card
ORD_001081,CUST_00397,2023-09-01 11:46:47,2023-09-10,delivered,3281.38,0.0,debit_card
ORD_001082,CUST_00528,2023-03-23 09:45:20,2023-03-30,delivered,1354.74,0.0,paypal
ORD_001083,CUST_00432,2024-09-19 00:17:49,2024-09-29,delivered,1820.1,0.0,debit_card
ORD_001084,CUST_00460,2024-10-03 19:13:55,2024-10-07,delivered,1522.41,0.0,debit_card
ORD_001085,CUST_00102,2024-04-14 05:05:00,2024-04-24,delivered,2029.11,0.0,gift_card
ORD_001086,CUST_00693,2023-06-26 22:57:18,2023-07-01,delivered,1961.53,0.0,credit_card
ORD_001087,CUST_00101,2024-07-13 07:45:12,2024-07-18,delivered,767.86,0.0,paypal
ORD_001088,CUST_00489,2023-09-28 13:34:48,2023-10-06,delivered,398.4,0.0,credit_card
ORD_001089,CUST_00618,2024-07-11 08:22:20,2024-07-19,delivered,410.18,0.0,credit_card
ORD_001090,CUST_00654,2024-06-29 08:55:18,2024-07-02,delivered,1038.26,0.0,credit_card
ORD_001091,CUST_00651,2024-05-15 23:02:12,2024-05-17,delivered,1473.93,0.0,debit_card
ORD_001092,CUST_00268,2024-03-06 08:39:57,,cancelled,477.17,0.0,debit_card
ORD_001093,CUST_00655,2024-09-29 17:59:40,2024-10-07,delivered,1389.44,0.0,credit_card
ORD_001094,CUST_00428,2023-06-23 22:59:16,2023-06-28,delivered,739.92,0.0,debit_card
ORD_001095,CUST_00955,2023-12-28 09:34:04,2023-12-31,delivered,464.99,0.0,credit_card
ORD_001096,CUST_00011,2023-07-29 01:00:39,2023-08-07,delivered,1524.77,0.0,paypal
ORD_001097,CUST_00979,2024-03-22 00:57:59,2024-03-24,delivered,1722.51,0.0,gift_card
ORD_001098,CUST_00380,2024-10-11 19:36:15,2024-10-19,delivered,649.5,0.0,debit_card
ORD_001099,CUST_00634,2023-02-11 07:44:49,,returned,1419.65,0.0,credit_card
ORD_001100,CUST_00921,2023-12-24 11:28:27,2023-12-31,delivered,277.89,0.0,gift_card
ORD_001101,CUST_00301,2024-04-25 15:22:43,2024-05-03,delivered,900.7,0.0,debit_card
ORD_001102,CUST_00816,2023-12-07 02:30:22,2023-12-17,delivered,1107.86,0.0,credit_card
ORD_001103,CUST_00075,2024-01-22 03:13:47,2024-01-25,delivered,788.68,0.0,debit_card
ORD_001104,CUST_00654,2024-04-04 02:12:41,2024-04-12,delivered,1244.52,0.0,gift_card
ORD_001105,CUST_00330,2023-12-05 19:03:49,2023-12-10,delivered,1261.49,0.0,debit_card
ORD_001106,CUST_00212,2023-02-20 05:18:28,2023-02-22,delivered,1332.12,0.0,credit_card
ORD_001107,CUST_00896,2023-05-14 02:01:52,2023-05-18,delivered,1067.22,0.0,gift_card
ORD_001108,CUST_00212,2023-01-18 04:15:24,2023-01-27,delivered,396.37,0.0,credit_card
ORD_001109,CUST_00101,2024-03-10 22:23:14,2024-03-18,delivered,630.78,0.0,gift_card
ORD_001110,CUST_00140,2023-12-15 08:03:16,2023-12-25,delivered,1757.41,0.0,paypal
ORD_001111,CUST_00115,2024-03-10 04:26:29,2024-03-18,delivered,1239.07,0.0,gift_card
ORD_001112,CUST_00716,2024-05-20 02:03:09,2024-05-28,delivered,311.53,0.0,debit_card
ORD_001113,CUST_00301,2023-02-14 16:43:50,2023-02-18,delivered,777.42,0.0,debit_card
ORD_001114,CUST_00396,2024-11-26 19:41:54,,cancelled,421.24,0.0,paypal
ORD_001115,CUST_00552,2023-09-27 23:47:29,2023-10-06,delivered,2138.0,0.0,gift_card
ORD_001116,CUST_00540,2024-01-06 04:57:39,2024-01-15,delivered,274.98,0.0,debit_card
ORD_001117,CUST_00986,2024-11-04 20:48:36,2024-11-10,delivered,1791.67,0.0,paypal
ORD_001118,CUST_00993,2024-07-02 14:33:15,2024-07-09,delivered,1067.09,0.0,credit_card
ORD_001119,CUST_00982,2023-04-25 20:41:07,2023-05-03,delivered,1960.64,0.0,credit_card
ORD_001120,CUST_00333,2023-02-19 12:53:10,2023-02-24,delivered,788.68,0.0,paypal
ORD_001121,CUST_00814,2024-06-13 17:31:55,,returned,517.2,0.0,credit_card
ORD_001122,CUST_00816,2023-10-03 06:43:25,,cancelled,657.52,0.0,paypal
ORD_001123,CUST_00001,2023-02-20 19:22:55,,cancelled,3093.64,0.0,paypal
ORD_001124,CUST_00459,2024-07-12 08:41:08,2024-07-17,delivered,158.06,0.0,paypal
ORD_001125,CUST_00315,2023-08-03 10:41:51,2023-08-11,delivered,377.57,0.0,debit_card
ORD_001126,CUST_00187,2024-03-18 12:58:38,,cancelled,283.86,0.0,paypal
ORD_001127,CUST_00319,2023-07-15 17:50:43,2023-07-20,delivered,476.36,0.0,gift_card
ORD_001128,CUST_00982,2024-11-27 08:30:38,2024-12-05,delivered,484.11,0.0,gift_card
ORD_001129,CUST_00636,2024-07-19 06:26:20,2024-07-27,delivered,701.28,0.0,paypal
ORD_001130,CUST_00731,2023-01-22 10:04:19,,cancelled,447.69,0.0,gift_card
ORD_001131,CUST_00880,2024-07-08 06:41:43,,returned,92.7,10.5,paypal
ORD_001132,CUST_00687,2024-04-09 06:39:12,2024-04-12,delivered,1094.4,0.0,gift_card
ORD_001133,CUST_00186,2024-01-17 05:21:29,2024-01-20,delivered,257.09,0.0,paypal
ORD_001134,CUST_00118,2023-12-01 15:15:13,2023-12-04,delivered,3194.59,0.0,paypal
ORD_001135,CUST_00152,2024-06-30 23:34:17,2024-07-04,delivered,1991.47,0.0,paypal
ORD_001136,CUST_00687,2024-08-16 16:47:59,2024-08-23,delivered,798.33,0.0,debit_card
ORD_001137,CUST_00360,2023-04-14 13:57:02,2023-04-17,delivered,1470.63,0.0,gift_card
ORD_001138,CUST_00191,2023-11-04 18:33:40,2023-11-14,delivered,427.02,0.0,credit_card
ORD_001139,CUST_00114,2023-06-17 03:41:45,2023-06-21,delivered,294.36,0.0,paypal
ORD_001140,CUST_00921,2024-05-29 00:51:41,2024-06-02,delivered,1853.64,0.0,gift_card
ORD_001141,CUST_00531,2023-12-18 03:58:24,,returned,497.16,0.0,debit_card
ORD_001142,CUST_00031,2023-08-29 15:33:42,,returned,3135.86,0.0,debit_card
ORD_001143,CUST_00675,2024-02-23 04:25:23,2024-02-27,delivered,1259.34,0.0,debit_card
ORD_001144,CUST_00301,2024-06-25 12:51:40,2024-06-27,delivered,1113.27,0.0,gift_card
ORD_001145,CUST_00872,2024-06-08 00:42:57,,cancelled,1208.83,0.0,paypal
ORD_001146,CUST_00537,2023-08-25 15:17:38,2023-08-31,delivered,839.96,0.0,credit_card
ORD_001147,CUST_00864,2023-09-14 17:35:10,2023-09-20,delivered,3507.66,0.0,gift_card
ORD_001148,CUST_00452,2023-06-30 15:18:49,2023-07-05,delivered,646.0,0.0,paypal
ORD_001149,CUST_00491,2024-03-18 14:54:40,2024-03-28,delivered,132.8,0.0,debit_card
ORD_001150,CUST_00615,2024-09-12 03:33:33,2024-09-14,delivered,2858.77,0.0,credit_card
ORD_001151,CUST_00057,2024-11-11 09:14:24,,cancelled,1024.73,0.0,gift_card
ORD_001152,CUST_00489,2024-01-30 12:57:58,2024-02-02,delivered,1145.67,0.0,paypal
ORD_001153,CUST_00746,2023-11-13 05:40:37,,returned,383.91,0.0,debit_card
ORD_001154,CUST_00298,2023-04-23 00:41:57,2023-04-30,delivered,1420.68,0.0,credit_card
ORD_001155,CUST_00685,2024-08-18 04:52:19,2024-08-27,delivered,1374.28,0.0,credit_card
ORD_001156,CUST_00152,2024-02-24 03:06:29,2024-03-02,delivered,1671.34,0.0,credit_card
ORD_001157,CUST_00731,2024-06-13 04:45:27,2024-06-17,delivered,1753.75,0.0,paypal
ORD_001158,CUST_01000,2024-03-31 20:05:44,2024-04-08,delivered,1193.71,0.0,gift_card
ORD_001159,CUST_00218,2023-09-02 05:55:58,2023-09-12,delivered,1313.96,0.0,debit_card
ORD_001160,CUST_00776,2024-11-01 02:31:43,2024-11-04,delivered,198.64,0.0,credit_card
ORD_001161,CUST_00917,2023-01-06 06:18:05,2023-01-11,delivered,588.72,0.0,credit_card
ORD_001162,CUST_00166,2024-04-18 11:39:50,2024-04-28,delivered,894.24,0.0,gift_card
ORD_001163,CUST_00912,2023-02-11 03:26:58,2023-02-18,delivered,224.5,0.0,credit_card
ORD_001164,CUST_00850,2024-07-07 02:45:42,2024-07-16,delivered,1942.09,0.0,credit_card
ORD_001165,CUST_00397,2024-08-09 00:16:17,2024-08-11,delivered,1683.22,0.0,debit_card
ORD_001166,CUST_00694,2023-10-06 08:07:08,2023-10-16,delivered,521.92,0.0,gift_card
ORD_001167,CUST_00269,2024-04-01 06:49:06,2024-04-07,delivered,443.36,0.0,gift_card
ORD_001168,CUST_00003,2023-04-03 23:03:35,2023-04-08,delivered,988.65,0.0,debit_card
ORD_001169,CUST_00047,2024-08-24 15:58:49,2024-08-26,delivered,1346.11,0.0,credit_card
ORD_001170,CUST_00807,2023-02-25 03:47:08,2023-03-05,delivered,485.1,0.0,credit_card
ORD_001171,CUST_00551,2024-04-21 19:00:07,,returned,1152.87,0.0,debit_card
ORD_001172,CUST_00530,2023-02-19 10:07:32,2023-02-27,delivered,1641.38,0.0,credit_card
ORD_001173,CUST_00206,2024-02-16 11:39:55,2024-02-26,delivered,933.32,0.0,credit_card
ORD_001174,CUST_00937,2023-11-18 08:08:24,2023-11-27,delivered,1313.45,0.0,paypal
ORD_001175,CUST_00222,2024-07-21 07:16:35,2024-07-30,delivered,3084.71,0.0,paypal
ORD_001176,CUST_00678,2023-05-06 05:07:13,2023-05-08,delivered,2675.56,0.0,gift_card
ORD_001177,CUST_00042,2024-07-22 23:50:23,2024-07-24,delivered,1006.23,0.0,gift_card
ORD_001178,CUST_00993,2023-06-01 03:57:37,2023-06-08,delivered,1037.55,0.0,gift_card
ORD_001179,CUST_00926,2023-07-13 05:57:33,2023-07-19,delivered,797.41,0.0,debit_card
ORD_001180,CUST_00043,2024-04-12 05:14:50,2024-04-19,delivered,432.13,0.0,gift_card
ORD_001181,CUST_00848,2024-08-23 23:27:03,,returned,175.8,0.0,debit_card
ORD_001182,CUST_00760,2024-08-12 09:26:55,,cancelled,297.48,0.0,credit_card
ORD_001183,CUST_00150,2023-05-20 07:09:18,2023-05-30,delivered,379.34,0.0,paypal
ORD_001184,CUST_00457,2024-10-11 03:18:42,2024-10-19,delivered,949.24,0.0,credit_card
ORD_001185,CUST_00949,2023-05-21 18:31:22,2023-05-26,delivered,182.4,0.0,debit_card
ORD_001186,CUST_00538,2023-01-23 21:41:16,2023-02-01,delivered,1740.82,0.0,debit_card
ORD_001187,CUST_00519,2024-05-19 09:49:26,2024-05-26,delivered,608.44,0.0,debit_card
ORD_001188,CUST_00032,2024-12-22 10:34:29,,returned,1561.37,0.0,debit_card
ORD_001189,CUST_00374,2024-01-20 11:00:13,2024-01-24,delivered,385.81,0.0,credit_card
ORD_001190,CUST_00647,2024-07-19 23:20:22,2024-07-24,delivered,993.87,0.0,debit_card
ORD_001191,CUST_00025,2023-04-03 19:38:35,2023-04-06,delivered,188.31,0.0,gift_card
ORD_001192,CUST_00654,2023-09-15 17:00:57,2023-09-19,delivered,1503.93,0.0,paypal
ORD_001193,CUST_00030,2023-03-11 05:03:04,2023-03-15,delivered,1113.32,0.0,gift_card
ORD_001194,CUST_00770,2023-03-15 03:17:46,2023-03-22,delivered,468.55,0.0,gift_card
ORD_001195,CUST_00949,2023-11-10 10:48:56,2023-11-13,delivered,230.37,0.0,credit_card
ORD_001196,CUST_00268,2024-03-21 20:11:21,2024-03-30,delivered,551.38,0.0,debit_card
ORD_001197,CUST_00299,2024-06-28 10:15:22,,cancelled,1127.99,0.0,credit_card
ORD_001198,CUST_00753,2024-06-16 07:54:25,2024-06-22,delivered,99.95,17.75,debit_card
ORD_001199,CUST_00479,2023-10-28 22:36:45,2023-11-02,delivered,689.91,0.0,gift_card
ORD_001200,CUST_00656,2024-09-17 04:41:00,2024-09-27,delivered,688.21,0.0,credit_card
ORD_001201,CUST_00979,2023-11-13 13:44:00,2023-11-16,delivered,1044.32,0.0,paypal
ORD_001202,CUST_00276,2023-10-24 03:46:26,2023-10-26,delivered,3106.68,0.0,credit_card
ORD_001203,CUST_00513,2024-06-24 22:07:03,2024-06-28,delivered,491.31,0.0,gift_card
ORD_001204,CUST_00540,2024-01-04 11:35:52,2024-01-14,delivered,366.43,0.0,debit_card
ORD_001205,CUST_00410,2023-04-18 14:00:15,2023-04-25,delivered,1348.65,0.0,gift_card
ORD_001206,CUST_00680,2024-10-20 02:10:28,2024-10-23,delivered,702.78,0.0,credit_card
ORD_001207,CUST_00593,2023-09-24 15:29:20,2023-09-30,delivered,1262.13,0.0,gift_card
ORD_001208,CUST_00959,2023-05-23 03:10:24,2023-05-30,delivered,1473.93,0.0,debit_card
ORD_001209,CUST_00603,2023-03-16 11:01:17,2023-03-19,delivered,521.05,0.0,paypal
ORD_001210,CUST_00989,2023-08-30 17:06:08,2023-09-03,delivered,780.66,0.0,credit_card
ORD_001211,CUST_00356,2023-10-03 20:36:19,2023-10-09,delivered,1273.88,0.0,paypal
ORD_001212,CUST_00431,2023-05-18 19:10:47,2023-05-24,delivered,272.04,0.0,gift_card
ORD_001213,CUST_00108,2024-07-03 08:20:13,2024-07-06,delivered,1144.3,0.0,credit_card
ORD_001214,CUST_00034,2023-12-01 06:30:30,2023-12-09,delivered,3411.94,0.0,paypal
ORD_001215,CUST_00661,2024-11-13 18:57:02,2024-11-23,delivered,1704.37,0.0,paypal
ORD_001216,CUST_00958,2023-07-15 17:53:02,2023-07-24,delivered,1125.14,0.0,paypal
ORD_001217,CUST_00434,2024-01-24 02:44:39,,cancelled,707.9,0.0,paypal
ORD_001218,CUST_00191,2023-03-12 11:24:48,2023-03-20,delivered,790.21,0.0,debit_card
ORD_001219,CUST_00566,2023-05-24 08:34:00,2023-05-27,delivered,215.71,0.0,paypal
ORD_001220,CUST_00226,2023-07-22 08:10:32,,cancelled,1998.71,0.0,credit_card
ORD_001221,CUST_00063,2023-11-08 19:09:20,,cancelled,679.92,0.0,paypal
ORD_001222,CUST_00446,2023-06-05 19:35:27,2023-06-08,delivered,1780.77,0.0,credit_card
ORD_001223,CUST_00392,2023-06-26 00:52:46,,cancelled,704.88,0.0,credit_card
ORD_001224,CUST_00027,2023-09-30 18:51:18,2023-10-03,delivered,1844.37,0.0,credit_card
ORD_001225,CUST_00937,2024-05-17 17:09:12,2024-05-21,delivered,1408.92,0.0,debit_card
ORD_001226,CUST_00235,2024-05-06 16:06:42,2024-05-11,delivered,106.11,15.43,paypal
ORD_001227,CUST_00559,2023-03-05 08:32:42,2023-03-15,delivered,3068.1,0.0,gift_card
ORD_001228,CUST_00746,2023-09-21 20:50:34,,cancelled,1922.64,0.0,gift_card
ORD_001229,CUST_00403,2023-12-17 20:48:38,,cancelled,56.88,5.78,gift_card
ORD_001230,CUST_00416,2024-08-06 22:51:16,2024-08-16,delivered,1689.38,0.0,debit_card
ORD_001231,CUST_00650,2023-03-15 00:48:24,,returned,927.0,0.0,paypal
ORD_001232,CUST_00634,2024-02-11 21:35:37,2024-02-16,delivered,1167.14,0.0,credit_card
ORD_001233,CUST_00532,2023-07-20 05:08:26,2023-07-23,delivered,2186.61,0.0,credit_card
ORD_001234,CUST_00680,2023-01-16 20:17:51,2023-01-22,delivered,1817.21,0.0,gift_card
ORD_001235,CUST_00993,2024-11-13 23:21:48,2024-11-19,delivered,1354.47,0.0,gift_card
ORD_001236,CUST_00301,2024-04-15 19:37:50,2024-04-25,delivered,1181.35,0.0,credit_card
ORD_001237,CUST_00714,2023-02-17 07:16:29,2023-02-19,delivered,1002.39,0.0,gift_card
ORD_001238,CUST_00678,2024-03-08 17:37:33,,returned,1473.93,0.0,debit_card
ORD_001239,CUST_00769,2023-02-15 22:33:54,2023-02-18,delivered,2068.98,0.0,debit_card
ORD_001240,CUST_00743,2024-06-14 06:38:18,2024-06-19,delivered,536.67,0.0,credit_card
ORD_001241,CUST_00993,2023-10-17 19:57:50,,cancelled,2628.12,0.0,debit_card
ORD_001242,CUST_00319,2023-03-16 04:04:07,2023-03-22,delivered,572.28,0.0,debit_card
ORD_001243,CUST_00724,2023-05-11 21:18:43,2023-05-21,delivered,1701.2,0.0,paypal
ORD_001244,CUST_00093,2023-01-02 08:13:44,2023-01-08,delivered,1509.38,0.0,credit_card
ORD_001245,CUST_00766,2024-02-15 23:31:47,2024-02-19,delivered,543.57,0.0,gift_card
ORD_001246,CUST_00430,2023-01-10 18:28:47,,cancelled,306.45,0.0,gift_card
ORD_001247,CUST_00137,2023-01-04 14:53:16,2023-01-09,delivered,752.1,0.0,credit_card
ORD_001248,CUST_00799,2023-09-11 21:06:20,,cancelled,891.22,0.0,debit_card
ORD_001249,CUST_00881,2023-10-26 20:19:31,2023-11-04,delivered,795.13,0.0,gift_card
ORD_001250,CUST_00244,2023-08-26 21:10:21,2023-09-01,delivered,474.79,0.0,gift_card
ORD_001251,CUST_00590,2023-01-22 11:29:58,2023-01-26,delivered,174.82,0.0,gift_card
ORD_001252,CUST_00655,2024-09-13 09:47:32,,cancelled,1447.63,0.0,debit_card
ORD_001253,CUST_00488,2024-12-04 01:07:35,2024-12-13,delivered,1594.27,0.0,debit_card
ORD_001254,CUST_00554,2024-03-17 05:45:13,2024-03-20,delivered,398.91,0.0,paypal
ORD_001255,CUST_00870,2024-03-13 13:52:45,2024-03-22,delivered,425.59,0.0,paypal
ORD_001256,CUST_00241,2023-10-19 03:26:59,2023-10-21,delivered,187.1,0.0,paypal
ORD_001257,CUST_00840,2024-10-29 11:36:21,,returned,989.34,0.0,debit_card
ORD_001258,CUST_00433,2023-02-23 21:30:32,2023-02-28,delivered,1770.08,0.0,debit_card
ORD_001259,CUST_00034,2023-05-14 21:38:15,2023-05-17,delivered,158.6,0.0,debit_card
ORD_001260,CUST_00417,2023-05-27 09:33:39,2023-06-01,delivered,1433.49,0.0,debit_card
ORD_001261,CUST_00817,2024-05-09 08:52:47,,cancelled,1343.65,0.0,gift_card
ORD_001262,CUST_00984,2024-04-27 05:54:01,2024-04-30,delivered,1567.42,0.0,credit_card
ORD_001263,CUST_00796,2024-01-22 23:08:47,2024-02-01,delivered,880.63,0.0,credit_card
ORD_001264,CUST_00360,2023-05-22 04:44:59,2023-05-29,delivered,474.79,0.0,gift_card
ORD_001265,CUST_00127,2024-02-20 17:06:43,2024-02-24,delivered,353.05,0.0,gift_card
ORD_001266,CUST_00389,2023-06-19 14:47:01,2023-06-21,delivered,826.57,0.0,credit_card
ORD_001267,CUST_00414,2023-09-26 03:53:18,,cancelled,224.7,0.0,debit_card
ORD_001268,CUST_00723,2023-03-17 07:34:23,2023-03-27,delivered,1183.54,0.0,credit_card
ORD_001269,CUST_00071,2024-11-08 09:04:05,2024-11-11,delivered,841.72,0.0,gift_card
ORD_001270,CUST_00949,2024-06-14 15:25:06,,cancelled,807.88,0.0,gift_card
ORD_001271,CUST_00010,2024-12-09 20:22:11,2024-12-19,delivered,1861.51,0.0,gift_card
ORD_001272,CUST_01000,2023-05-01 03:16:46,2023-05-11,delivered,1862.97,0.0,debit_card
ORD_001273,CUST_00902,2024-04-10 19:33:34,2024-04-20,delivered,1814.34,0.0,gift_card
ORD_001274,CUST_00818,2023-10-18 15:00:09,2023-10-22,delivered,1963.01,0.0,gift_card
ORD_001275,CUST_00659,2024-03-21 19:51:22,2024-03-28,delivered,646.1,0.0,paypal
ORD_001276,CUST_00693,2023-05-18 10:10:56,2023-05-24,delivered,1545.42,0.0,paypal
ORD_001277,CUST_00544,2024-11-23 09:35:08,,cancelled,242.55,0.0,debit_card
ORD_001278,CUST_00713,2023-12-09 07:11:54,2023-12-12,delivered,854.8,0.0,debit_card
ORD_001279,CUST_00374,2024-07-02 15:38:44,2024-07-09,delivered,2385.16,0.0,paypal
ORD_001280,CUST_00480,2024-10-19 02:04:50,2024-10-29,delivered,881.83,0.0,credit_card
ORD_001281,CUST_00140,2024-11-14 06:16:24,2024-11-24,delivered,518.32,0.0,debit_card
ORD_001282,CUST_00223,2024-08-22 14:49:03,2024-08-27,delivered,1516.41,0.0,paypal
ORD_001283,CUST_00488,2023-05-18 20:41:27,2023-05-21,delivered,130.79,0.0,gift_card
ORD_001284,CUST_00776,2024-01-30 01:17:34,2024-02-02,delivered,1348.39,0.0,debit_card
ORD_001285,CUST_00818,2023-04-26 14:45:37,2023-04-29,delivered,1741.29,0.0,gift_card
ORD_001286,CUST_00859,2024-09-24 12:47:53,2024-09-26,delivered,1090.14,0.0,paypal
ORD_001287,CUST_00045,2024-09-28 03:10:54,,cancelled,2375.81,0.0,gift_card
ORD_001288,CUST_00196,2023-12-12 17:23:08,2023-12-22,delivered,2119.16,0.0,paypal
ORD_001289,CUST_00125,2023-01-24 13:36:34,2023-01-30,delivered,403.79,0.0,gift_card
ORD_001290,CUST_00077,2024-04-28 04:27:37,2024-04-30,delivered,2137.48,0.0,credit_card
ORD_001291,CUST_00139,2023-01-31 02:48:17,2023-02-07,delivered,767.82,0.0,gift_card
ORD_001292,CUST_00282,2024-12-27 11:07:33,2024-12-31,delivered,1302.72,0.0,gift_card
ORD_001293,CUST_00480,2024-02-22 13:24:03,2024-03-02,delivered,5509.98,0.0,debit_card
ORD_001294,CUST_00551,2024-11-20 21:52:23,2024-11-26,delivered,1465.1,0.0,credit_card
ORD_001295,CUST_00251,2024-09-08 10:39:40,2024-09-14,delivered,290.71,0.0,debit_card
ORD_001296,CUST_00392,2023-04-04 10:14:20,2023-04-10,delivered,405.1,0.0,debit_card
ORD_001297,CUST_00597,2024-09-18 23:23:19,2024-09-26,delivered,445.61,0.0,paypal
ORD_001298,CUST_00615,2024-12-26 15:38:39,2025-01-04,delivered,1143.28,0.0,credit_card
ORD_001299,CUST_00489,2023-08-31 01:51:47,2023-09-09,delivered,900.76,0.0,gift_card
ORD_001300,CUST_00093,2024-12-27 06:16:09,2025-01-05,delivered,517.73,0.0,debit_card
ORD_001301,CUST_00769,2023-08-15 08:39:59,2023-08-22,delivered,1351.2,0.0,debit_card
ORD_001302,CUST_00319,2023-03-25 17:04:12,2023-04-02,delivered,1116.27,0.0,debit_card
ORD_001303,CUST_00153,2023-09-29 02:50:18,2023-10-06,delivered,1551.59,0.0,gift_card
ORD_001304,CUST_00816,2024-06-14 12:38:25,2024-06-18,delivered,1147.02,0.0,paypal
ORD_001305,CUST_00578,2023-05-21 03:12:43,2023-05-30,delivered,2043.87,0.0,debit_card
ORD_001306,CUST_00687,2024-04-03 08:22:45,2024-04-12,delivered,3936.46,0.0,credit_card
ORD_001307,CUST_00958,2024-02-07 17:19:57,2024-02-14,delivered,1168.14,0.0,gift_card
ORD_001308,CUST_00137,2023-05-11 00:17:17,2023-05-16,delivered,301.03,0.0,paypal
ORD_001309,CUST_00010,2024-11-30 05:30:53,2024-12-08,delivered,1471.62,0.0,credit_card
ORD_001310,CUST_00995,2023-03-19 10:56:41,2023-03-23,delivered,619.23,0.0,credit_card
ORD_001311,CUST_00880,2024-01-22 12:53:16,2024-01-28,delivered,1138.02,0.0,debit_card
ORD_001312,CUST_00584,2023-05-31 00:45:27,,returned,1372.44,0.0,credit_card
ORD_001313,CUST_00553,2024-04-13 18:07:05,2024-04-21,delivered,394.34,0.0,gift_card
ORD_001314,CUST_00259,2023-05-01 14:07:06,2023-05-10,delivered,344.85,0.0,credit_card
ORD_001315,CUST_00243,2024-04-21 06:43:12,2024-04-24,delivered,410.18,0.0,gift_card
ORD_001316,CUST_00938,2024-12-15 14:01:37,2024-12-22,delivered,1392.68,0.0,debit_card
ORD_001317,CUST_00593,2023-09-20 01:31:48,2023-09-26,delivered,707.9,0.0,credit_card
ORD_001318,CUST_00705,2024-12-29 10:11:58,2025-01-06,delivered,95.08,9.9,debit_card
ORD_001319,CUST_00262,2023-12-20 03:36:31,2023-12-26,delivered,215.2,0.0,paypal
ORD_001320,CUST_00321,2024-12-22 06:28:45,2024-12-30,delivered,872.13,0.0,debit_card
ORD_001321,CUST_00687,2024-05-26 11:06:21,2024-06-02,delivered,916.88,0.0,paypal
ORD_001322,CUST_00166,2024-03-01 15:05:44,2024-03-08,delivered,353.95,0.0,credit_card
ORD_001323,CUST_00840,2024-10-08 01:19:08,2024-10-10,delivered,704.64,0.0,gift_card
ORD_001324,CUST_00341,2023-10-30 00:36:42,2023-11-01,delivered,1539.43,0.0,credit_card
ORD_001325,CUST_00581,2024-08-31 23:59:13,2024-09-05,delivered,1811.19,0.0,credit_card
ORD_001326,CUST_00374,2023-12-14 22:07:27,2023-12-20,delivered,1428.39,0.0,gift_card
ORD_001327,CUST_00490,2023-04-01 09:30:38,2023-04-10,delivered,2244.27,0.0,gift_card
ORD_001328,CUST_00685,2024-06-03 09:33:58,2024-06-08,delivered,1206.44,0.0,gift_card
